Timestamp,Event,Details,Capital
2025-04-30T18:12:54.021Z,Signal,"CVD check, prevVolume=-82.45, currVolume=-42.76",10000.65
2025-04-30T18:12:54.021Z,Signal,"Nessun CVD, prevVolume=-82.45, currVolume=-42.76",10000.65
2025-04-30T18:12:54.028Z,SaveCandles,"Salvate 602 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.65
2025-04-30T18:12:54.028Z,Signal,"CVD check, prevVolume=1.41, currVolume=-93.87",10000.65
2025-04-30T18:12:54.028Z,Signal,"Bearish CVD su TF 3m, lastVolume=-93.87",10000.65
2025-04-30T18:12:54.028Z,FVG,"Check: ATR=42.35, fvgSensitivity=0.20, Threshold=8.47",10000.65
2025-04-30T18:12:54.028Z,FVG,"Bearish confermato, top=83820.00, bottom=83800.00, size=20.00",10000.65
2025-04-30T18:12:54.028Z,FVG,"Bearish confermato, top=83820.00, bottom=83800.00, size=20.00",10000.65
2025-04-30T18:12:54.029Z,Entry,"Short, prezzo=83774.90, size=0.008689, SL=83912.28, TP=83696.59",10000.65
2025-04-30T18:12:54.036Z,SaveCandles,"Salvate 603 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.65
2025-04-30T18:12:54.036Z,Signal,"CVD check, prevVolume=-42.76, currVolume=0.44",10000.65
2025-04-30T18:12:54.036Z,Signal,"Insufficienti candele anchor (100)",10000.65
2025-04-30T18:12:54.044Z,SaveCandles,"Salvate 604 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.65
2025-04-30T18:12:54.045Z,Signal,"CVD check, prevVolume=-93.87, currVolume=96.58",10000.65
2025-04-30T18:12:54.045Z,Signal,"Insufficienti candele anchor (100)",10000.65
2025-04-30T18:12:54.053Z,SaveCandles,"Salvate 605 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.65
2025-04-30T18:12:54.053Z,Signal,"CVD check, prevVolume=0.44, currVolume=41.62",10000.65
2025-04-30T18:12:54.054Z,Signal,"Insufficienti candele anchor (100)",10000.65
2025-04-30T18:12:54.054Z,SL,"Prezzo=83930.30, perdita=1.35",9999.30
2025-04-30T18:12:54.062Z,SaveCandles,"Salvate 606 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.062Z,Signal,"CVD check, prevVolume=96.58, currVolume=15.79",9999.30
2025-04-30T18:12:54.062Z,Signal,"Nessun CVD, prevVolume=96.58, currVolume=15.79",9999.30
2025-04-30T18:12:54.071Z,SaveCandles,"Salvate 607 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.071Z,Signal,"CVD check, prevVolume=41.62, currVolume=-59.00",9999.30
2025-04-30T18:12:54.071Z,Signal,"Bearish CVD su TF 3m, lastVolume=-59.00",9999.30
2025-04-30T18:12:54.071Z,FVG,"Check: ATR=53.67, fvgSensitivity=0.20, Threshold=10.73",9999.30
2025-04-30T18:12:54.071Z,FVG,"Bearish scartato, size=4.50 < threshold=10.73 ",9999.30
2025-04-30T18:12:54.071Z,FVG,"Non rilevato, condizioni non soddisfatte",9999.30
2025-04-30T18:12:54.078Z,SaveCandles,"Salvate 608 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.078Z,Signal,"CVD check, prevVolume=15.79, currVolume=-8.72",9999.30
2025-04-30T18:12:54.078Z,Signal,"Bearish CVD su TF 3m, lastVolume=-8.72",9999.30
2025-04-30T18:12:54.079Z,FVG,"Check: ATR=50.31, fvgSensitivity=0.20, Threshold=10.06",9999.30
2025-04-30T18:12:54.079Z,FVG,"Bearish confermato, top=83886.60, bottom=83856.70, size=29.90",9999.30
2025-04-30T18:12:54.079Z,FVG,"Bearish confermato, top=83886.60, bottom=83856.70, size=29.90",9999.30
2025-04-30T18:12:54.079Z,Entry,"Short, prezzo=83844.30, size=0.008331, SL=83987.45, TP=83762.70",9999.30
2025-04-30T18:12:54.083Z,SaveCandles,"Salvate 609 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.084Z,Signal,"CVD check, prevVolume=-59.00, currVolume=18.67",9999.30
2025-04-30T18:12:54.084Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.088Z,SaveCandles,"Salvate 610 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.089Z,Signal,"CVD check, prevVolume=-8.72, currVolume=-0.29",9999.30
2025-04-30T18:12:54.089Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.093Z,SaveCandles,"Salvate 611 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.094Z,Signal,"CVD check, prevVolume=18.67, currVolume=-1.59",9999.30
2025-04-30T18:12:54.094Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.098Z,SaveCandles,"Salvate 612 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.098Z,Signal,"CVD check, prevVolume=-0.29, currVolume=6.09",9999.30
2025-04-30T18:12:54.099Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.103Z,SaveCandles,"Salvate 613 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.103Z,Signal,"CVD check, prevVolume=-1.59, currVolume=2.41",9999.30
2025-04-30T18:12:54.103Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.107Z,SaveCandles,"Salvate 614 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.108Z,Signal,"CVD check, prevVolume=6.09, currVolume=0.71",9999.30
2025-04-30T18:12:54.108Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.114Z,SaveCandles,"Salvate 615 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.115Z,Signal,"CVD check, prevVolume=2.41, currVolume=-4.67",9999.30
2025-04-30T18:12:54.115Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.119Z,SaveCandles,"Salvate 616 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.119Z,Signal,"CVD check, prevVolume=0.71, currVolume=-11.59",9999.30
2025-04-30T18:12:54.119Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.125Z,SaveCandles,"Salvate 617 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.126Z,Signal,"CVD check, prevVolume=-4.67, currVolume=-18.48",9999.30
2025-04-30T18:12:54.126Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.131Z,SaveCandles,"Salvate 618 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.132Z,Signal,"CVD check, prevVolume=-11.59, currVolume=5.56",9999.30
2025-04-30T18:12:54.132Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.136Z,SaveCandles,"Salvate 619 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.136Z,Signal,"CVD check, prevVolume=-18.48, currVolume=-22.57",9999.30
2025-04-30T18:12:54.136Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.141Z,SaveCandles,"Salvate 620 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.141Z,Signal,"CVD check, prevVolume=5.56, currVolume=29.28",9999.30
2025-04-30T18:12:54.141Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.149Z,SaveCandles,"Salvate 621 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.149Z,Signal,"CVD check, prevVolume=-22.57, currVolume=-3.79",9999.30
2025-04-30T18:12:54.149Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.158Z,SaveCandles,"Salvate 622 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.158Z,Signal,"CVD check, prevVolume=29.28, currVolume=10.46",9999.30
2025-04-30T18:12:54.158Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.163Z,SaveCandles,"Salvate 623 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.164Z,Signal,"CVD check, prevVolume=-3.79, currVolume=12.97",9999.30
2025-04-30T18:12:54.164Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.168Z,SaveCandles,"Salvate 624 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.168Z,Signal,"CVD check, prevVolume=10.46, currVolume=17.13",9999.30
2025-04-30T18:12:54.169Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.173Z,SaveCandles,"Salvate 625 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.174Z,Signal,"CVD check, prevVolume=12.97, currVolume=51.56",9999.30
2025-04-30T18:12:54.174Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.180Z,SaveCandles,"Salvate 626 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.181Z,Signal,"CVD check, prevVolume=17.13, currVolume=3.17",9999.30
2025-04-30T18:12:54.181Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.190Z,SaveCandles,"Salvate 627 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.190Z,Signal,"CVD check, prevVolume=51.56, currVolume=37.16",9999.30
2025-04-30T18:12:54.190Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.198Z,SaveCandles,"Salvate 628 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.199Z,Signal,"CVD check, prevVolume=3.17, currVolume=7.79",9999.30
2025-04-30T18:12:54.199Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.207Z,SaveCandles,"Salvate 629 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.208Z,Signal,"CVD check, prevVolume=37.16, currVolume=4.06",9999.30
2025-04-30T18:12:54.208Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.218Z,SaveCandles,"Salvate 630 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9999.30
2025-04-30T18:12:54.218Z,Signal,"CVD check, prevVolume=7.79, currVolume=7.12",9999.30
2025-04-30T18:12:54.219Z,Signal,"Insufficienti candele anchor (100)",9999.30
2025-04-30T18:12:54.219Z,SL,"Prezzo=83993.80, perdita=1.25",9998.05
2025-04-30T18:12:54.228Z,SaveCandles,"Salvate 631 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.228Z,Signal,"CVD check, prevVolume=4.06, currVolume=18.85",9998.05
2025-04-30T18:12:54.228Z,Signal,"Nessun CVD, prevVolume=4.06, currVolume=18.85",9998.05
2025-04-30T18:12:54.233Z,SaveCandles,"Salvate 632 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.233Z,Signal,"CVD check, prevVolume=7.12, currVolume=0.63",9998.05
2025-04-30T18:12:54.233Z,Signal,"Nessun CVD, prevVolume=7.12, currVolume=0.63",9998.05
2025-04-30T18:12:54.238Z,SaveCandles,"Salvate 633 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.238Z,Signal,"CVD check, prevVolume=18.85, currVolume=-4.37",9998.05
2025-04-30T18:12:54.238Z,Signal,"Bearish CVD su TF 3m, lastVolume=-4.37",9998.05
2025-04-30T18:12:54.238Z,FVG,"Check: ATR=27.32, fvgSensitivity=0.20, Threshold=5.46",9998.05
2025-04-30T18:12:54.238Z,FVG,"Bearish scartato, size=0.70 < threshold=5.46 ",9998.05
2025-04-30T18:12:54.238Z,FVG,"Non rilevato, condizioni non soddisfatte",9998.05
2025-04-30T18:12:54.245Z,SaveCandles,"Salvate 634 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.245Z,Signal,"CVD check, prevVolume=0.63, currVolume=-20.42",9998.05
2025-04-30T18:12:54.245Z,Signal,"Bearish CVD su TF 3m, lastVolume=-20.42",9998.05
2025-04-30T18:12:54.245Z,FVG,"Check: ATR=28.50, fvgSensitivity=0.20, Threshold=5.70",9998.05
2025-04-30T18:12:54.245Z,FVG,"Non rilevato, condizioni non soddisfatte",9998.05
2025-04-30T18:12:54.250Z,SaveCandles,"Salvate 635 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.250Z,Signal,"CVD check, prevVolume=-4.37, currVolume=-23.63",9998.05
2025-04-30T18:12:54.250Z,Signal,"Nessun CVD, prevVolume=-4.37, currVolume=-23.63",9998.05
2025-04-30T18:12:54.250Z,FVG,"Check: ATR=31.10, fvgSensitivity=0.20, Threshold=6.22",9998.05
2025-04-30T18:12:54.250Z,FVG,"Non rilevato, condizioni non soddisfatte",9998.05
2025-04-30T18:12:54.256Z,SaveCandles,"Salvate 636 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.256Z,Signal,"CVD check, prevVolume=-20.42, currVolume=-6.81",9998.05
2025-04-30T18:12:54.256Z,Signal,"Nessun CVD, prevVolume=-20.42, currVolume=-6.81",9998.05
2025-04-30T18:12:54.256Z,FVG,"Check: ATR=33.05, fvgSensitivity=0.20, Threshold=6.61",9998.05
2025-04-30T18:12:54.256Z,FVG,"Non rilevato, condizioni non soddisfatte",9998.05
2025-04-30T18:12:54.261Z,SaveCandles,"Salvate 637 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.261Z,Signal,"CVD check, prevVolume=-23.63, currVolume=24.54",9998.05
2025-04-30T18:12:54.261Z,Signal,"Bullish CVD su TF 3m, lastVolume=24.54",9998.05
2025-04-30T18:12:54.261Z,FVG,"Check: ATR=30.57, fvgSensitivity=0.20, Threshold=6.11",9998.05
2025-04-30T18:12:54.261Z,FVG,"Bullish confermato, top=83938.30, bottom=83924.90, size=13.40",9998.05
2025-04-30T18:12:54.261Z,FVG,"Bullish confermato, top=83938.30, bottom=83924.90, size=13.40",9998.05
2025-04-30T18:12:54.262Z,Entry,"Long, prezzo=83950.00, size=0.009070, SL=83818.69, TP=84024.85",9998.05
2025-04-30T18:12:54.268Z,SaveCandles,"Salvate 638 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.268Z,Signal,"CVD check, prevVolume=-6.81, currVolume=-0.23",9998.05
2025-04-30T18:12:54.268Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.273Z,SaveCandles,"Salvate 639 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.273Z,Signal,"CVD check, prevVolume=24.54, currVolume=-2.28",9998.05
2025-04-30T18:12:54.273Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.279Z,SaveCandles,"Salvate 640 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.279Z,Signal,"CVD check, prevVolume=-0.23, currVolume=-1.79",9998.05
2025-04-30T18:12:54.279Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.285Z,SaveCandles,"Salvate 641 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.285Z,Signal,"CVD check, prevVolume=-2.28, currVolume=-21.25",9998.05
2025-04-30T18:12:54.285Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.290Z,SaveCandles,"Salvate 642 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.291Z,Signal,"CVD check, prevVolume=-1.79, currVolume=-2.17",9998.05
2025-04-30T18:12:54.291Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.296Z,SaveCandles,"Salvate 643 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.296Z,Signal,"CVD check, prevVolume=-21.25, currVolume=-2.08",9998.05
2025-04-30T18:12:54.296Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.301Z,SaveCandles,"Salvate 644 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.301Z,Signal,"CVD check, prevVolume=-2.17, currVolume=-5.03",9998.05
2025-04-30T18:12:54.301Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.307Z,SaveCandles,"Salvate 645 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.307Z,Signal,"CVD check, prevVolume=-2.08, currVolume=-33.64",9998.05
2025-04-30T18:12:54.307Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.312Z,SaveCandles,"Salvate 646 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.313Z,Signal,"CVD check, prevVolume=-5.03, currVolume=0.14",9998.05
2025-04-30T18:12:54.313Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.317Z,SaveCandles,"Salvate 647 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.317Z,Signal,"CVD check, prevVolume=-33.64, currVolume=-21.50",9998.05
2025-04-30T18:12:54.317Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.322Z,SaveCandles,"Salvate 648 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.323Z,Signal,"CVD check, prevVolume=0.14, currVolume=-1.14",9998.05
2025-04-30T18:12:54.323Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.328Z,SaveCandles,"Salvate 649 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.328Z,Signal,"CVD check, prevVolume=-21.50, currVolume=31.73",9998.05
2025-04-30T18:12:54.328Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.336Z,SaveCandles,"Salvate 650 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.336Z,Signal,"CVD check, prevVolume=-1.14, currVolume=2.50",9998.05
2025-04-30T18:12:54.336Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.344Z,SaveCandles,"Salvate 651 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.344Z,Signal,"CVD check, prevVolume=31.73, currVolume=2.75",9998.05
2025-04-30T18:12:54.344Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.352Z,SaveCandles,"Salvate 652 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.352Z,Signal,"CVD check, prevVolume=2.50, currVolume=-13.01",9998.05
2025-04-30T18:12:54.352Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.360Z,SaveCandles,"Salvate 653 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.360Z,Signal,"CVD check, prevVolume=2.75, currVolume=4.75",9998.05
2025-04-30T18:12:54.360Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.367Z,SaveCandles,"Salvate 654 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.367Z,Signal,"CVD check, prevVolume=-13.01, currVolume=7.27",9998.05
2025-04-30T18:12:54.367Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.375Z,SaveCandles,"Salvate 655 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.375Z,Signal,"CVD check, prevVolume=4.75, currVolume=17.53",9998.05
2025-04-30T18:12:54.375Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.382Z,SaveCandles,"Salvate 656 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
2025-04-30T18:12:54.382Z,Signal,"CVD check, prevVolume=7.27, currVolume=14.46",9998.05
2025-04-30T18:12:54.382Z,Signal,"Insufficienti candele anchor (100)",9998.05
2025-04-30T18:12:54.390Z,SaveCandles,"Salvate 657 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",9998.05
